Date,Close,High,Low,Open,Volume
2024-12-24,218.75784301757807,218.7870862248552,215.9601189008225,216.6717432764841,1186200
2024-12-26,219.2257537841797,219.72290319273648,216.94469432213808,217.68554704607035,3286500
2024-12-27,217.1688842773437,218.76757733604293,215.83339494843068,217.5198176255689,1810800
2024-12-30,214.70260620117188,216.00885231261407,212.1680859443557,214.98529548295875,2095600
2024-12-31,214.293197631836,215.48247098179544,212.9382078150093,215.160780825711,2270200
2025-01-02,214.40042114257807,216.886197818685,212.1193617866317,216.2330747487928,2579500
2025-01-03,217.0421600341797,218.026730917612,214.99506117280103,214.99506117280103,3872100
2025-01-06,217.0616607666016,218.6993547324596,215.1900211445277,217.3833509183678,2846700
2025-01-07,218.31918334960932,220.99991980349984,217.217639610544,217.72454666849487,3299300
2025-01-08,217.5587921142578,219.2354719255832,215.26799013183728,218.27041642480435,2619800
2025-01-10,214.2152099609375,216.8277023101355,211.3395138715094,216.4085397557594,3570300
2025-01-13,211.92437744140625,214.05922066597032,209.3411284878512,212.40204125004053,3716800
2025-01-14,212.2655639648437,212.63599772263748,209.2046512608576,212.5092672529779,3485500
2025-01-15,214.4881591796875,216.0965950996897,212.51903224091112,215.3069987435261,2951600
2025-01-16,217.05191040039065,217.0713959547477,211.904897901023,214.1567140101877,3329100
2025-01-17,219.12826538085932,220.2688099804822,218.0072360856877,220.2688099804822,5506800
2025-01-21,218.6116180419922,221.72127474562004,217.21764220903904,219.3232424369743,3982200
2025-01-22,217.63677978515625,218.7480661876673,214.80008480668624,216.389020135827,4759500
2025-01-23,220.3467712402344,220.3467712402344,217.52956166091369,218.2996724258055,3619700
2025-01-24,219.1380157470703,221.09738497265312,218.1632025229948,219.59617915234327,3232900
2025-01-27,218.4849090576172,218.650625533202,214.3029516829956,216.59376888116552,4898400
2025-01-28,219.9763641357422,220.08359418947416,216.1843411439035,218.6701179353488,4485400
2025-01-29,222.8715667724609,223.69040636442423,218.0949727370676,219.93736925622025,7079800
2025-01-30,251.76498413085932,255.20607339580133,240.7885933037508,243.7032900070436,15381900
2025-01-31,249.25973510742188,250.7609409077738,245.5456991529857,249.6009108066309,7199800
2025-02-03,254.16305541992188,255.4595438816672,245.49695182399475,246.04284483409148,8408500
2025-02-04,257.7991027832031,258.5692135774724,251.61879037161995,253.45144403446872,6077700
2025-02-05,256.6683044433594,259.02736548408814,254.60170521288555,259.0176078323982,6165100
2025-02-06,247.05665588378903,256.74630131858294,246.36453197796,256.3563819945323,6128300
2025-02-07,245.9843597412109,250.45874876703417,245.6724272513983,248.8503129340553,3370300
2025-02-10,244.6105499267578,247.2404471104799,242.2554026999017,246.17082541890184,3564400
2025-02-11,249.9390411376953,251.9507246996304,245.896058642917,246.4063427842741,4801600
2025-02-12,251.02828979492188,251.60725767381425,247.30914065285504,247.9960529645549,3075300
2025-02-13,254.3451232910156,254.43343738276656,249.65447408618755,250.8811086057256,4531500
2025-02-14,256.39605712890625,257.0437237602829,253.08905519753984,254.15867692375616,3925300
2025-02-18,258.1526184082031,259.0259666703634,254.9731611628822,257.033913279058,4262800
2025-02-19,259.3792419433594,259.4184726869258,255.22829985557388,257.10260103694185,3718700
2025-02-20,259.7913818359375,260.1348455083613,257.24979857541484,258.7217600739739,4884800
2025-02-21,256.5923156738281,259.8796720947036,256.21941400352296,258.9180098366856,5667900
2025-02-24,256.9750061035156,258.91800585447606,254.7278034045388,256.61192709763344,4398100
2025-02-25,252.9320526123047,258.5549563572631,251.9703603121899,256.19979398531945,6292200
2025-02-26,251.05772399902344,253.50117025437893,249.6544613674732,253.27548868044573,3460100
2025-02-27,248.4965057373047,252.81426792482225,248.3198775662958,250.44931314477063,3402200
2025-02-28,247.7212829589844,248.08436196481475,241.9315593681152,246.17081521662544,7988800
2025-03-03,245.5133514404297,251.2049385290676,243.6096122960016,249.97830402606647,2977700
2025-03-04,248.47691345214844,250.7044710080584,243.4624308261377,244.10027480101536,5342100
2025-03-05,246.65167236328125,248.0156893344984,242.39278598013863,246.8773689197021,4009800
2025-03-06,244.0413818359375,247.3876442413305,242.1867111286679,245.081565463757,3254400
2025-03-07,256.6512145996094,257.0633470477284,240.5970056583313,241.3526167515383,6700200
2025-03-10,252.09793090820312,261.46943699393086,249.9881254366336,256.6708281801112,8165500
2025-03-11,244.2965240478516,251.90167292211967,241.26428715722724,251.2049379376864,5630600
2025-03-12,244.9638214111328,248.39839801718404,240.94045425461792,245.6703640822629,3848800
2025-03-13,241.2053985595703,244.61053695277715,238.49698014101685,244.14932120682244,3862400
2025-03-14,243.707748413086,244.29652398885872,237.1624135453241,238.2124198644791,4045200
2025-03-17,248.24139404296875,249.870368313475,244.3456015275557,244.59092843672,3233900
2025-03-18,242.3339080810547,247.8488669581424,240.53811338174188,247.78997592452805,4171900
2025-03-19,247.5740966796875,248.91849832184664,242.02971453060465,243.6881268297524,3853600
2025-03-20,238.7717742919922,242.18672057417712,232.785791895618,239.6745754942449,7026800
2025-03-21,239.3114776611328,240.62644121427667,234.041860683818,237.17223429795905,9580100
2025-03-24,243.80587768554688,244.1689716906819,241.37223895567791,242.6871875862585,4753300
2025-03-25,245.228759765625,246.2100673516796,243.5605398640452,243.7175526714697,3133800
2025-03-26,245.66053771972656,249.56615269669612,244.86568097007944,246.5535312174934,4450100
2025-03-27,241.60775756835932,245.62130217139804,241.136719126166,245.04233426479723,2889300
2025-03-28,239.4390411376953,242.9423162629637,237.5451247619091,241.66661345891052,3125300
2025-03-31,244.011962890625,246.20027474898853,237.9572965105757,238.2026234221185,6795000
2025-04-01,245.66053771972656,245.9353026461832,238.93858973335907,243.3937195896765,4412900
2025-04-02,245.3072662353516,248.06473815713665,242.60867037297515,243.5801702739142,4080800
2025-04-03,238.9386138916016,245.9255198254614,237.9965519245263,238.17319509428847,5309600
2025-04-04,223.22784423828125,235.6708321463198,222.63906867407104,233.55120417860616,7407100
2025-04-07,221.55963134765625,227.9479385086451,210.4904826867688,215.1418861562049,7797900
2025-04-08,216.8984222412109,228.6937440365689,213.21851866297897,228.21289791186288,6850000
2025-04-09,230.91148376464844,231.88298365727303,211.13814205898112,213.06149652650825,7302800
2025-04-10,225.2591552734375,228.2227083219789,217.86991048282871,226.68204825260443,5656100
2025-04-11,231.0783233642578,233.139075437723,223.25730012361663,225.42599663852167,4325900
2025-04-14,234.5914001464844,237.2507504179854,232.30495156674232,235.28813515368145,3321500
2025-04-15,236.20074462890625,237.01523176236736,233.8161742643884,235.07224683866028,3363700
2025-04-16,234.11056518554688,238.7521460176022,231.48065298786085,235.788592824062,4869900
2025-04-17,234.34605407714844,237.2605387042224,232.9624068352921,235.19978685577405,4635200
2025-04-21,231.8044891357422,236.30868755561085,228.5759786537052,233.6199142373735,4908900
2025-04-22,236.39698791503903,238.10446847942777,233.5708322919789,234.0418557335614,4232700
2025-04-23,240.89138793945312,244.67923591345573,239.10541587529048,241.4016720893136,7948300
2025-04-24,225.04327392578125,228.4287821543921,220.2446803560125,226.85868400342423,15428100
2025-04-25,228.0656890869141,228.99792825569924,222.08952975877648,224.6703584083314,6700100
2025-04-28,231.74562072753903,232.2068365259195,227.73207598922696,228.5073024527537,3653500
2025-04-29,234.91522216796875,235.49419004944767,231.72597251680344,232.56989763882365,3426500
2025-04-30,237.29981994628903,237.93766392085783,229.9596280411912,232.3049526944773,5143000
2025-05-01,235.18019104003903,237.83952634164703,233.50214839837227,236.92691742979693,4243300
2025-05-02,240.9600830078125,241.09746547220456,236.8189637579815,238.5853204241407,3731900
2025-05-05,244.5222320556641,245.1306529782408,239.085794284911,239.18393103894263,4137800
2025-05-06,244.4633331298828,245.51333940027013,241.5096027819932,243.12875425712383,2900600
2025-05-07,248.63389587402344,249.71334019763324,244.17876606494315,244.78717197085123,3399700
2025-05-08,249.38951110839844,251.72501299792287,248.5161479494929,250.2334362373966,3637000
2025-05-09,246.16915893554688,249.9229453186102,244.62813449075009,249.4388994052748,2901300
2025-05-12,250.60455322265625,250.7230889254521,241.67449180625343,249.4290239259061,4609500
2025-05-13,255.4449615478516,256.42291127883124,249.8044164055905,251.3355528678734,3521400
2025-05-14,254.684326171875,257.3811038322356,253.1037798032128,254.46700066935367,3634700
2025-05-15,263.4365539550781,264.1774322395114,255.46469637943667,255.85985558159945,4856300
2025-05-16,263.515625,264.72078833935063,261.37200367846,263.1106078785508,3817900
2025-05-19,265.1455078125,265.86664015122733,261.8559915490808,262.22151680333724,3198600
2025-05-20,263.70330810546875,266.0049568743448,262.3894669727079,264.1478170197581,2437900
2025-05-21,257.6972351074219,262.41909845812387,257.2428381726827,261.74737600739354,3753900
2025-05-22,255.2276153564453,258.09233858567416,254.7732184667806,257.59841974799974,3091300
2025-05-23,255.4844665527344,256.70937564131225,252.6789960578857,255.43505658039288,2722600
2025-05-27,260.0285339355469,260.5817206471342,256.4723121136179,257.82564496683733,3284200
2025-05-28,257.0748596191406,261.7769764659086,256.77852038359333,259.95935881292235,2318400
2025-05-29,255.5437469482422,257.9540734415555,253.6470852261669,257.578690277552,2295000
2025-05-30,255.9092254638672,256.9563309867952,253.9730720634512,255.60299819658147,9668900
2025-06-02,260.6903686523437,260.7694125520493,254.09161990842583,254.71396249634407,2831900
2025-06-03,261.9745788574219,262.3301859710324,259.3864186739014,260.1470730220382,2494700
2025-06-04,262.2906494140625,263.75266003023484,261.5695472028156,261.6781948771188,2588600
2025-06-05,263.6143798828125,264.2564985676203,261.87580586067395,261.9745956695996,2658400
2025-06-06,265.5999450683594,266.88415229913875,264.2762460309104,264.7306429789499,2495200
2025-06-09,268.7708740234375,270.1439829267147,263.46619028197193,264.8392991852492,4331500
2025-06-10,272.8802795410156,274.09533077781504,269.2450440009909,269.867386582122,5163500
2025-06-11,278.0960693359375,278.3232828685397,271.7640258135324,273.33471434685345,4656000
2025-06-12,277.6120300292969,279.6173393718065,276.42661272046536,278.1059488835743,3418000
2025-06-13,273.8483581542969,276.4364880080402,272.47524933239055,274.826307793856,3243800
2025-06-16,278.4022827148437,281.0398226097333,275.2807421454568,275.9129425904824,3685300
2025-06-17,279.6074523925781,281.3263105114476,277.5823971410403,277.7305667685942,3069600
2025-06-18,279.7655029296875,283.42051443061564,279.4987976068727,281.5337408306372,3534100
2025-06-20,277.5527648925781,280.6644476756708,273.82862754761885,275.88331673708245,7677000
2025-06-23,285.66290283203125,286.0580318882552,276.80199733368374,278.22448605322154,3786200
2025-06-24,290.21685791015625,290.7601566082804,284.9022860485594,286.92734135583885,4219100
2025-06-25,287.52001953125,292.5579974972778,285.97899523289965,290.908295382981,3862300
2025-06-26,288.37945556640625,289.3475473753225,286.6408816956371,288.251031840626,3621100
2025-06-27,286.1766052246094,289.5549934120951,285.0109337805897,289.4068237804361,3562500
2025-06-30,291.1947937011719,291.22442762608136,286.4729307383073,287.391612556915,3495400
2025-07-01,287.6583557128906,291.5207746637448,286.5519521450779,290.96758795304584,3272800
2025-07-02,284.1515197753906,286.66063607504805,283.4106414706678,286.472944492805,3257500
2025-07-03,288.4189758300781,288.76472505598554,284.3984691370472,284.43799108622886,1853300
2025-07-07,288.91290283203125,291.6294565964241,286.82854954030665,288.94253675814986,4488100
2025-07-08,286.8878173828125,292.01466694091164,285.9691054768761,289.5352149925097,2925300
2025-07-09,286.6112670898437,288.05350180327105,285.1196223997164,287.8460643110971,2971300
2025-07-10,283.9342041015625,285.38632683497354,278.7776897162271,285.38632683497354,3487800
2025-07-11,280.1408996582031,283.93419294312974,279.47906525772885,281.5436425063615,3790700
2025-07-14,280.3384704589844,281.4645897654082,278.28375115267363,279.39012455772666,2857100
2025-07-15,279.2617492675781,280.6940959443306,277.31570765739974,280.3187127688014,2864100
2025-07-16,278.4912414550781,280.41750704689525,276.4661559091164,279.31113355174386,2804800
2025-07-17,278.5702209472656,280.01245549415296,277.48359348875607,278.07630211579885,3337200
2025-07-18,282.3931579589844,283.6674770306492,278.787556389863,279.9334517373365,4478200
2025-07-21,281.24725341796875,284.23054246269726,280.9212802526429,282.8080538120853,3051800
2025-07-22,278.5307312011719,281.41523077484163,277.82937482039966,281.2769190157622,4824200
2025-07-23,278.58013916015625,284.5762915126852,278.0170643961252,280.8422659480008,8105900
2025-07-24,257.34161376953125,258.8628621510533,249.6759834248474,258.0726040345851,22647700
2025-07-25,256.56121826171875,257.62806975326527,253.2322099114264,256.8575575242552,7758700
2025-07-28,260.0087585449219,260.7891587868332,256.45253671400025,257.13414715436085,5192500
2025-07-29,259.218505859375,262.567260133316,257.8453969257896,261.08550351823766,4627300
2025-07-30,257.0946655273437,258.8134935859853,255.75119049518847,258.4183645105571,3718300
2025-07-31,250.07110595703125,256.82791215967245,249.15242413766825,256.4130372105987,6739100
2025-08-01,247.00881958007807,248.4214202541112,242.6228177860393,248.35227945326832,9683400
2025-08-04,248.91534423828125,249.0141340394742,245.0924170887912,247.996662394658,5280600
2025-08-05,247.62127685546875,249.72537600033303,245.97158968922943,248.93510281801537,5823000
2025-08-06,249.21170043945312,251.22689784254075,246.24818725990687,248.4708221445665,3692100
2025-08-07,247.11749267578125,251.8986237201947,245.8530615743365,249.735256657708,6251300
2025-08-08,240.9415435791016,248.11199984584184,240.32493296124372,247.5152989843552,6828400
2025-08-11,235.0042724609375,241.81670197443376,233.41303985224644,240.91170341367047,9382000
2025-08-12,233.482666015625,236.6551763919996,232.0803939700913,235.233009765468,8792800
2025-08-13,238.7536163330078,239.51938321742568,234.9048266286662,234.9048266286662,5663600
2025-08-14,235.8098297119141,237.68946546359632,234.3279945269434,236.9435780196729,4556700
2025-08-15,238.405517578125,239.3005764368598,235.47169667991776,236.3070869714194,4344300
2025-08-18,238.13699340820312,240.09619229601992,237.8088011139115,238.25634571756652,3569600
2025-08-19,239.9569702148437,241.49847401957388,238.176792132042,238.68399014806363,3328300
2025-08-20,241.22000122070312,241.5481935154394,239.0221128863004,240.7824114943881,3240100
2025-08-21,238.08726501464844,241.17027250642764,237.34137757390693,240.88186937305983,2991900
2025-08-22,240.7625274658203,242.3438052664844,238.902786222591,239.4199391195492,3134900
2025-08-25,238.1171112060547,241.23990801557176,238.1171112060547,241.23990801557176,3513300
2025-08-26,241.2995758056641,243.63668079090112,239.06191337877263,239.6984034176392,5386600
2025-08-27,243.4974365234375,244.6113054154039,240.6730130699345,241.5382376410488,3698400
2025-08-28,244.382568359375,244.5317549596295,242.0255687915256,244.0842103339856,2820800
2025-08-29,242.1548614501953,244.11406043945104,240.3945627533518,243.88531068681337,2967600
2025-09-02,240.1757659912109,240.22549485770296,236.94358694578057,239.57904994354524,3469500
2025-09-03,242.76150512695312,242.91067654506017,238.09721990263387,238.703875628134,3163200
2025-09-04,245.8246154785156,247.91310648990745,241.5183717868973,244.07427165738468,4765100
2025-09-05,247.16720581054688,247.6644641033577,244.10409290581785,246.8688477998366,3147500
2025-09-08,254.68576049804688,255.73994569933183,245.66550254213925,247.26667492572847,6940300
2025-09-09,257.6891784667969,259.23069738785034,253.4823927250439,254.7155835816965,4931100
2025-09-10,255.471435546875,258.6538705374896,253.16414969226824,258.22623567269505,5185400
2025-09-11,255.6007232666016,257.1322569915436,254.2581197750582,256.14769526118965,3576000
2025-09-12,252.05029296875,255.8393988383958,251.0458214769777,255.54105599442303,3433300
2025-09-15,254.83493041992188,257.62951970970994,252.607222890757,252.62711747230148,4028400
2025-09-16,256.10791015625,256.58528906198615,253.01497802288097,254.85483984783056,2719900
2025-09-17,257.65936279296875,259.5290589688948,255.6007363739556,256.08803982504105,3974800
2025-09-18,263.5469055175781,263.7756552673209,255.3918570558066,257.44055887445245,4988400
2025-09-19,264.939208984375,266.4011495607343,262.1943638809815,264.59112211376805,9858100
2025-09-22,269.8819580078125,270.81680601600624,264.5414088579586,265.1580042782061,5030500
2025-09-23,270.7471923828125,271.80137756212736,267.79347683504665,271.2046918759026,5394100
2025-09-24,266.0630187988281,272.149455397874,265.83426905988824,271.12510453692653,3159900
2025-09-25,279.8967590332031,282.6714688918742,269.66317454925183,271.4433677912188,11506200
2025-09-26,282.7510070800781,287.26612086169695,278.57402529440606,278.9718562075081,9063900
2025-09-29,278.2657470703125,284.43176245238305,278.12653052116667,284.43176245238305,6022100
2025-09-30,280.6128234863281,284.4516432129359,278.9818016012842,279.33984337980786,5926900
2025-10-01,284.9190673828125,285.0185251185713,278.61383541877615,278.66357946177544,4381300
2025-10-02,285.1477966308594,286.9578241006679,281.23935373359586,284.2229034903291,3814200
2025-10-03,286.78875732421875,291.71162681005865,285.7246172401722,285.9235327073686,4375100
2025-10-06,287.8330078125,289.85187529709646,286.2218654258165,287.0274214440392,2881900
2025-10-07,292.25860595703125,299.38930376184527,291.68179964845746,293.9293866614242,7190100
2025-10-08,287.8727722167969,292.5868016319524,284.8991772362129,292.5470124691008,5297000
2025-10-09,286.6495361328125,288.53911163960544,281.76645588957985,288.2308139156137,4912400
2025-10-10,276.2966003417969,288.79768089176616,275.97834775582334,287.3854540104069,4508500
2025-10-13,275.69989013671875,280.89126794757027,273.13405069008536,278.2558050556195,4333800
2025-10-14,274.6357421875,276.00817989740506,271.0554764986687,274.00919189817495,3058100
2025-10-15,279.2105407714844,283.8847810206661,275.4811034504049,276.8535412406003,3346800
2025-10-16,274.4567565917969,281.0106175652685,274.08879029339886,279.5685563064361,2956900
2025-10-17,279.7376403808594,281.8460108098791,273.8401639666177,274.6357651416382,5309600
2025-10-20,282.0946350097656,283.9344968386629,279.4193828567168,279.70780117644114,3494300
2025-10-21,280.5033874511719,283.7455211932692,280.05587320318244,281.7564880460168,4081000
2025-10-22,285.9334716796875,287.5843728448152,279.80724590374894,280.4437207329408,10538500
2025-10-23,283.4372253417969,284.01403160417743,262.1147874354336,263.4971800499514,16676400
2025-10-24,305.7740783691406,309.0460466206491,280.66253314895914,282.2139766830581,16914200
2025-10-27,311.3731994628906,311.7809549119811,301.21919344851284,306.11219813712256,9868200
2025-10-28,310.8560791015625,317.5989008293665,309.7024361361556,310.88591338729543,6044800
2025-10-29,306.5199584960937,312.6063953454002,305.83373960129563,311.0748616050506,4135900
2025-10-30,308.3598327636719,312.02960166223653,303.3474603058352,304.96852731552923,4694300
2025-10-31,305.724365234375,311.78096795550096,299.9760602449307,310.2891929892067,7697500
2025-11-03,303.0590515136719,310.4284230904427,302.5617932184801,306.31110983814057,4958000
2025-11-04,299.2003173828125,301.5076031187412,294.3769059284642,298.35497222479484,5677300
2025-11-05,305.0878601074219,305.5155253307392,298.0665750252654,299.7274311756871,4650400
2025-11-06,310.7068786621094,313.7103077630075,299.4389889819625,305.0679563831719,6818500
2025-11-07,304.70001220703125,308.30015757819643,300.97057481697243,307.9819049701873,5070800
2025-11-10,309.1300048828125,309.94000244140625,304.2300109863281,306.82000732421875,2975200
2025-11-11,313.7200012207031,317.9100036621094,308.42999267578125,309.0,4381900
2025-11-12,314.9800109863281,324.8999938964844,314.5299987792969,319.8900146484375,6042700
2025-11-13,304.8599853515625,314.6000061035156,303.67999267578125,312.2900085449219,5310200
2025-11-14,305.69000244140625,307.7200012207031,297.5899963378906,300.0,3592500
2025-11-17,297.1700134277344,306.0,296.510009765625,305.5899963378906,3909700
2025-11-18,289.95001220703125,297.0,289.9200134277344,297.0,4861900
2025-11-19,288.5299987792969,291.1099853515625,288.07000732421875,290.5,3595900
2025-11-20,290.3999938964844,300.7099914550781,290.1600036621094,294.6400146484375,5597000
2025-11-21,297.44000244140625,300.4800109863281,291.8900146484375,293.4800109863281,5710900
2025-11-24,304.1199951171875,307.17999267578125,297.510009765625,299.17999267578125,6037300
2025-11-25,304.4800109863281,306.0,297.05999755859375,304.1300048828125,2825300
2025-11-26,303.2099914550781,306.6000061035156,301.6400146484375,305.17999267578125,2196400
