Date,Close,High,Low,Open,Volume
2025-01-21,169.52835083007812,170.0967817367729,167.63998589975557,167.63998589975557,1078300
2025-01-22,166.58018493652344,169.05625382298558,166.29116224250672,169.05625382298558,1517100
2025-01-23,168.4685516357422,168.60343379473588,165.9443220741236,166.97520399620683,902100
2025-01-24,167.88084411621094,170.00042715623383,167.60145061455233,167.96755092351336,1050700
2025-01-27,170.2412872314453,170.44361781386445,167.91937363350578,168.2373132909917,1186100
2025-01-28,169.20077514648438,170.92535572808336,168.940654706532,169.47053947750766,786600
2025-01-29,167.2835235595703,170.6844946898788,166.43568439924857,169.56689119691896,689200
2025-01-30,169.3645477294922,170.7711885294247,168.10243297602702,168.71903921821811,1093600
2025-01-31,167.50509643554688,170.63630293217858,166.80178340029033,169.4416219303157,1504200
2025-02-03,167.07156372070312,167.71707228083102,164.35463261285835,165.81907806179,1306100
2025-02-04,167.01376342773438,167.3124300391635,165.11576916039996,165.11576916039996,1041100
2025-02-05,172.56320190429688,173.9505696179493,169.5379752457696,172.03330247185292,1998200
2025-02-06,173.58445739746094,174.8273137863386,171.2914460171815,174.7213338981479,1382900
2025-02-07,173.36285400390625,174.28775595018638,172.73660391633294,173.91201177806295,1082100
2025-02-10,173.960205078125,174.3166762086862,172.21636618389985,174.16253566909802,1492000
2025-02-11,177.6405792236328,177.8043636492683,173.19908254852078,173.74824036376305,2155800
2025-02-12,177.1588592529297,177.68874400068938,174.33594838983004,174.33594838983004,1395300
2025-02-13,179.41331481933594,180.26115389165705,176.95651910826157,177.82363125978594,1355200
2025-02-14,178.2860870361328,181.26313835714475,178.2282824980242,180.02992587398668,998000
2025-02-18,179.23988342285156,180.16480009501063,178.17045541178564,178.62327720842944,1135200
2025-02-19,179.13392639160156,179.76017657587207,177.5442426566335,178.7196506998543,783100
2025-02-20,179.8854217529297,180.63691018062607,178.65219451919268,178.65219451919268,940600
2025-02-21,177.081787109375,180.6465426100017,175.13561757402832,180.36714909256168,1367600
2025-02-24,177.9007110595703,179.37478568591325,177.14922261088776,177.67912208138273,1657000
2025-02-25,177.081787109375,179.44223232593504,176.36883012882834,178.04523533662834,1356700
2025-02-26,177.5056915283203,179.29770566607394,176.49406803585342,177.92959636323934,1078300
2025-02-27,175.9063720703125,179.29771381108844,175.84856753115454,178.27644638210472,954100
2025-02-28,179.28805541992188,179.43258145718033,175.646222736991,176.96614194451973,2573100
2025-03-03,180.9163055419922,183.190043928813,179.2495442379959,180.4442106219005,2047200
2025-03-04,176.86981201171875,180.98373970224367,176.05087520902725,180.67542923970743,2894800
2025-03-05,176.6771240234375,177.62129908116805,174.21069914549946,175.41500931644984,1772800
2025-03-06,168.1602325439453,174.99109105602508,167.94828747728528,174.5478984414312,1949500
2025-03-07,164.8459930419922,169.17186605503346,163.44898138995015,167.9482974247407,1898700
2025-03-10,161.2271728515625,165.28492381494348,160.0371740884946,164.11442273651056,2140500
2025-03-11,159.461669921875,161.8904712702451,156.3500774967731,161.5295706047717,2565500
2025-03-12,161.75390625,163.27555912376695,159.96888579924152,160.41758556434826,2003000
2025-03-13,155.5599822998047,163.42186536439525,154.3309584194924,161.90997622407284,1832900
2025-03-14,157.24746704101562,157.25721588301565,154.8089170054692,156.94507433427614,1887500
2025-03-17,162.7585906982422,163.67548792979295,157.62788657573483,158.26190365692435,2279300
2025-03-18,160.7492218017578,163.95834710931476,160.51511563950154,162.46595567378566,1340200
2025-03-19,160.7492218017578,161.92947168761188,158.85690458710567,160.7492218017578,1674500
2025-03-20,160.40782165527344,161.43201566797913,158.2131265782163,160.58340500097685,1445800
2025-03-21,158.11558532714844,159.8810931164264,155.97941318123435,159.2860863309605,3094000
2025-03-24,162.03677368164062,162.3391515152559,157.71567001130575,158.50575786913373,1300500
2025-03-25,161.6856231689453,164.5533605157717,160.21274424212208,162.20259460806938,1661800
2025-03-26,164.30950927734375,164.4070572387037,162.1050652576635,162.1050652576635,1630100
2025-03-27,161.77342224121094,165.39222231408542,161.3930090147198,164.31926918272197,1665700
2025-03-28,160.24200439453125,163.2560487726333,159.100764723708,162.78785131674582,1309300
2025-03-31,161.9977569580078,162.6805479878877,159.55920693434513,159.6469911631022,2409200
2025-04-01,162.378173828125,163.38285526983225,159.65674360545893,162.54399344742606,1483200
2025-04-02,166.22132873535156,166.66026476643094,161.50029942328368,161.74415442763092,1417900
2025-04-03,149.41482543945312,160.94429675088784,148.1467913720344,159.71527293384125,3770000
2025-04-04,142.46011352539062,147.00557492122212,139.24122410694295,144.24513415638188,3680100
2025-04-07,139.8166961669922,146.82996819485183,134.7152538461185,136.5587970104099,3557400
2025-04-08,136.91970825195312,146.31300813715148,135.1249389242323,144.85962689818004,2703600
2025-04-09,149.41482543945312,150.44878312091134,132.98875654315412,135.78822200757412,4323400
2025-04-10,144.05979919433594,148.26385750942347,139.58262443769257,146.31301727903633,2325500
2025-04-11,144.5572509765625,145.35710257582474,138.8022785338023,143.16240742471174,1713000
2025-04-14,146.1862030029297,148.1565557370434,145.03521444975834,147.26891988986458,1406900
2025-04-15,145.698486328125,148.0102419393562,145.19127862459789,145.9228436531725,1203500
2025-04-16,144.41094970703125,147.51277850071543,143.23068482962793,145.58145085778511,1435900
2025-04-17,146.7031707763672,148.33213537098257,145.17176902477672,145.42537288172582,1267300
2025-04-21,143.5818328857422,145.0742244183428,142.2552609807939,144.6548009278802,1701000
2025-04-22,147.0055694580078,148.4394233084474,144.36217444467314,145.66923380336092,1495900
2025-04-23,149.51239013671875,154.40900315374304,149.092966642399,149.22952485958794,1862300
2025-04-24,152.36061096191406,153.43357898539622,148.10777888914777,148.88811791679578,1696800
2025-04-25,152.80931091308594,153.89202778028817,151.71683031964983,152.48742050567674,1421800
2025-04-28,154.61383056640625,155.1113043297162,152.34110000801508,153.05316737829614,1551700
2025-04-29,152.94586181640625,154.5748114606027,151.48273178924111,153.31651130235284,1284300
2025-04-30,153.51161193847656,154.0188196472227,149.3953381446433,151.65830491678042,2279600
2025-05-01,154.9649658203125,156.8963080765633,153.1409352398032,154.34069763506622,1365700
2025-05-02,157.793701171875,158.43746707494705,155.83309740150364,157.1596692271552,1321300
2025-05-05,156.90606689453125,158.23263873299172,156.36958290035082,156.71098586493704,991100
2025-05-06,156.2330322265625,157.40353334431083,154.36022746141933,155.85261899120107,1139400
2025-05-07,157.50106811523438,159.51043092777203,156.6231960713757,156.92557388906638,1629300
2025-05-08,159.0032196044922,160.32979148963452,156.4086135405014,157.92050273585596,1387000
2025-05-09,159.17880249023438,161.03209465676724,158.5057602652499,159.33487327243665,1612100
2025-05-12,167.22601318359375,167.90880423135536,165.14836374622828,165.23614797728436,2804900
2025-05-13,156.9255828857422,163.8705689001456,156.53540593431404,163.62671388690134,3838100
2025-05-14,157.2181854248047,157.93025272736094,154.32120177368537,156.89630992869078,2179200
2025-05-15,159.02272033691406,159.43239494810402,156.98409612275648,157.3840218921543,1279200
2025-05-16,161.0613555908203,161.37349715430017,158.55453377543697,159.50069242460793,1352600
2025-05-19,160.44683837890625,160.94429721214726,158.37893789379106,158.78861250064736,1591400
2025-05-20,158.93495178222656,159.60799402545322,157.8912451421552,159.44217439626726,1661800
2025-05-21,154.23341369628906,158.01804825683865,154.07735779976804,157.50107682052385,2158200
2025-05-22,154.0675811767578,155.169810504878,152.1265049634041,154.09684258513911,1903800
2025-05-23,152.91659545898438,154.11635787499785,152.21429187796969,152.39962405681075,1268500
2025-05-27,156.2720489501953,156.90606601374958,153.3750502816116,154.66259697668858,1929600
2025-05-28,157.24746704101562,157.26696472501567,154.9552240541107,156.27204702679705,1488400
2025-05-29,159.21780395507812,160.5931497403246,157.25721509447206,157.73517625718466,1337300
2025-05-30,159.061767578125,159.27634631347058,157.0426407669312,158.12535770545614,3546200
2025-06-02,158.9056854248047,158.92518310970488,155.6282734303695,158.1448589692866,1156200
2025-06-03,157.80345153808594,159.6957687809848,157.31574152223484,158.4277197630262,1651900
2025-06-04,157.6473846435547,158.45698507585428,156.44762214245645,157.54985156821948,994700
2025-06-05,156.79876708984375,157.9692681286988,156.47687669950616,157.64737773836123,1065900
2025-06-06,158.11558532714844,158.75935120482202,156.6719530348434,158.19360582817183,1303800
2025-06-09,158.5306396484375,159.81533181707252,157.52264855254512,157.8092415001498,1139000
2025-06-10,158.99510192871094,159.22238885942116,157.38429458536936,158.11558459257782,1328400
2025-06-11,157.81912231445312,159.99320868953666,157.14713828613262,159.5188661354823,1486300
2025-06-12,156.91983032226562,157.49300113128317,156.08972711434117,157.44360207389607,1565000
2025-06-13,155.05209350585938,156.23797248719023,153.60929719982587,155.6252643257486,2090700
2025-06-16,156.00079345703125,157.8388877806314,155.38810037552372,156.307139997785,1753200
2025-06-17,155.27938842773438,156.64312506743468,154.58762069387075,155.91185015197888,1388000
2025-06-18,155.249755859375,156.70244409464323,154.40976072937593,155.2794013271088,1476100
2025-06-20,155.41773986816406,156.99888664848942,154.8050317311302,155.9711419952318,2806500
2025-06-23,157.2064208984375,157.6807634273815,154.08363450147888,155.73396409680822,1340500
2025-06-24,158.2341766357422,159.01488082917805,156.9099621485643,157.71041993440946,1559200
2025-06-25,155.54620361328125,158.09581927844954,155.20033481208915,157.70053634020783,1380400
2025-06-26,158.70852661132812,158.8567539426296,155.73396747787368,156.08972815207468,1788200
2025-06-27,158.6096954345703,160.1809654339156,157.611596237562,158.93581063654187,2029000
2025-06-30,158.86663818359375,159.034634193301,156.13914960628128,158.45158655742085,2060200
2025-07-01,162.33529663085938,163.8176302195431,158.11558279293143,158.45157478738793,1772300
2025-07-02,163.8867950439453,164.37102943614204,161.23836631701653,162.45387561607254,1589400
2025-07-03,164.77621459960938,165.8336047662443,163.73857802478162,164.22279736837757,925300
2025-07-07,163.09622192382812,165.9225386544613,162.29576417450474,164.0152766175873,1277600
2025-07-08,161.5249481201172,163.5804525197731,161.23837025916674,162.33529772535144,1790400
2025-07-09,161.01107788085938,162.7997731966746,161.00120108474522,162.68117624791438,1427100
2025-07-10,161.5249481201172,162.71081198324407,160.84307225207303,161.07037426080583,1061500
2025-07-11,159.844970703125,160.50707789129322,159.06428165411378,160.09202629926585,1112300
2025-07-14,160.5169677734375,160.64544151920967,158.80734713090098,159.42993210923916,1434000
2025-07-15,158.04640197753906,161.02096106689447,157.45347758204602,161.02096106689447,1532200
2025-07-16,159.56826782226562,160.0030880791677,157.47324121618485,158.84686971190175,1438900
2025-07-17,160.8134307861328,161.25812786098115,159.44969409520314,159.78568610028165,1054200
2025-07-18,160.94190979003906,161.88071810743932,160.14145201331803,160.9814320534854,950800
2025-07-21,161.831298828125,162.9381181974777,160.49720760232773,161.16919161311554,1502800
2025-07-22,163.6199951171875,163.9065729873458,161.49530784336935,161.79177758844602,1654000
2025-07-23,163.78799438476562,164.8058623025192,163.16540941560606,164.4006874788097,1040600
2025-07-24,163.01718139648438,164.94421215119073,162.85906218607823,163.40258754742564,1339300
2025-07-25,165.141845703125,165.2505507701801,162.33529770889132,163.5804525031867,1374700
2025-07-28,163.33340454101562,165.54702824679515,163.15553173883188,164.81573820885816,1090200
2025-07-29,166.10043334960938,166.17949295611928,164.14375709549327,164.91456941011714,1125600
2025-07-30,163.51129150390625,166.73289122878836,162.4044721176941,166.3672537514124,1085200
2025-07-31,161.86094665527344,164.04492488034208,161.50518597405656,162.31553561202523,1739400
2025-08-01,158.78756713867188,161.4261342020461,157.81911341403045,161.03083619672924,2149800
2025-08-04,162.00918579101562,163.274109281068,158.60969825684575,159.41015600362047,1847300
2025-08-05,167.31593322753906,167.5629888291577,158.10570824031723,158.10570824031723,2645200
2025-08-06,165.55690002441406,169.5493270264016,165.32961309104286,167.99781059646537,1844700
2025-08-07,164.39080810546875,166.9008864557515,163.15553006163168,166.80205818061347,1399500
2025-08-08,162.98751831054688,165.24067932602907,162.86893644412905,164.38091555726692,1109100
2025-08-11,163.25433349609375,163.66938508451616,161.36682513899336,162.5724576440152,1190800
2025-08-12,167.2270050048828,167.42464648002402,163.42234252233305,164.07457296146922,1242600
2025-08-13,170.5572967529297,170.8438896870896,167.11828709654844,167.29615988679103,1660300
2025-08-14,170.16201782226562,170.49800981998533,168.48204275458988,169.43072781627816,1889000
2025-08-15,171.2391815185547,171.3577633848876,169.20344572475943,170.4090782960692,1581600
2025-08-18,170.5276641845703,172.0594120035019,170.27073177509635,171.34789063056695,1187900
2025-08-19,172.82034301757812,174.06549784827226,170.06319399943578,170.557305213389,1907500
2025-08-20,172.0791778564453,173.433037770431,171.42694742875736,173.0871538856965,1017400
2025-08-21,171.3874053955078,172.13846407801162,170.41895165546993,171.13047299727495,810700
2025-08-22,174.4805450439453,175.80475944485715,172.02975770688687,172.89939824674644,1313800
2025-08-25,174.3323211669922,175.35018905581055,173.86785542210487,174.50031716932287,1408400
2025-08-26,174.74737548828125,175.70595245928783,173.92714905540564,174.29278653209224,2020200
2025-08-27,176.07159423828125,176.51629133034854,174.32243625846664,174.53984640642452,1754600
2025-08-28,177.24757385253906,177.42544665018005,174.99442794128845,176.89181317817963,1438700
2025-08-29,178.5322723388672,178.8484956833459,177.30687106620195,177.88004189958997,1716900
2025-09-02,176.76333618164062,177.10922005389557,174.92524191116095,175.37983085077514,2825700
2025-09-03,177.74168395996094,178.1270900982031,175.74547046182275,176.5558200791448,1590500
2025-09-04,179.38214111328125,179.7774240567298,177.5835690387116,178.69038842270743,2103600
2025-09-05,180.10353088378906,182.6037323284148,178.68048822711668,180.6470562150288,1829500
2025-09-08,180.40000915527344,180.7755234281124,177.9887439927975,179.6291968596069,2369300
2025-09-09,179.38999938964844,180.3800048828125,178.14999389648438,179.4499969482422,1889400
2025-09-10,179.22999572753906,179.8699951171875,177.99000549316406,178.91000366210938,2223300
2025-09-11,183.8999938964844,184.16000366210932,179.66000366210938,179.99000549316406,1786300
2025-09-12,182.47000122070312,184.5,182.1000061035156,183.8999938964844,1547300
2025-09-15,183.759994506836,184.2400054931641,181.25,182.2100067138672,1570800
2025-09-16,181.5200042724609,184.07000732421875,181.25,183.27999877929688,1348600
2025-09-17,181.5599975585937,184.1499938964844,180.6699981689453,181.5399932861328,1706300
2025-09-18,180.08999633789062,182.83999633789065,178.67999267578125,182.0,1898600
2025-09-19,180.72000122070312,182.3099975585937,180.0399932861328,180.3600006103516,7083300
2025-09-22,181.13999938964844,181.42999267578125,178.38999938964844,179.74000549316406,1401800
2025-09-23,184.1300048828125,184.6699981689453,180.6199951171875,180.72000122070312,1386200
2025-09-24,183.1300048828125,184.67999267578125,182.47999572753903,184.07000732421875,1531200
2025-09-25,182.6100006103516,183.77999877929688,182.47999572753903,183.08999633789065,1303600
2025-09-26,185.38999938964844,185.8800048828125,182.22000122070312,182.82000732421875,1368100
2025-09-29,185.8500061035156,186.33999633789065,184.82000732421875,185.47000122070312,1282600
2025-09-30,187.6699981689453,188.13999938964844,185.3000030517578,186.1699981689453,1812200
2025-10-01,185.759994506836,188.42999267578125,184.3999938964844,187.66000366210932,1836400
2025-10-02,185.009994506836,185.7899932861328,183.8800048828125,185.759994506836,1494100
2025-10-03,185.22999572753903,187.25,184.69000244140625,185.19000244140625,1146500
2025-10-06,179.1699981689453,185.25,179.14999389648438,184.44000244140625,1568000
2025-10-07,178.9199981689453,179.72000122070312,177.3300018310547,179.24000549316406,1601000
2025-10-08,178.22999572753906,178.36000061035156,176.94000244140625,177.8300018310547,1318500
2025-10-09,178.83999633789062,179.2899932861328,177.47999572753906,178.72000122070312,923300
2025-10-10,175.3000030517578,180.25,175.2899932861328,179.61000061035156,1621100
2025-10-13,176.5,177.67999267578125,175.5500030517578,176.47999572753906,1124000
2025-10-14,175.8300018310547,176.5399932861328,174.64999389648438,176.24000549316406,1528600
2025-10-15,178.36000061035156,179.1699981689453,176.6300048828125,176.72999572753906,1409400
2025-10-16,176.74000549316406,179.35000610351562,176.07000732421875,178.55999755859375,1069200
2025-10-17,178.08999633789062,178.74000549316406,176.36000061035156,176.42999267578125,1045500
2025-10-20,178.47000122070312,179.44000244140625,177.1699981689453,178.6300048828125,685200
2025-10-21,178.72000122070312,180.6699981689453,178.07000732421875,178.64999389648438,1073300
2025-10-22,179.97999572753906,181.0599975585937,178.82000732421875,180.02000427246094,919800
2025-10-23,178.7100067138672,180.6100006103516,178.0,179.89999389648438,1168200
2025-10-24,178.08999633789062,179.83999633789062,178.0500030517578,179.50999450683594,1229500
2025-10-27,179.77999877929688,179.9499969482422,177.72000122070312,178.52999877929688,1005000
2025-10-28,176.77000427246094,179.35000610351562,176.61000061035156,179.35000610351562,962300
2025-10-29,173.63999938964844,176.5800018310547,172.38999938964844,175.69000244140625,2293400
2025-10-30,173.35000610351562,175.66000366210938,173.1199951171875,174.02000427246094,1571500
2025-10-31,175.75999450683594,176.4600067138672,172.19000244140625,173.57000732421875,1912300
2025-11-03,176.6699981689453,177.6999969482422,173.8000030517578,174.4600067138672,1965500
2025-11-04,182.58999633789065,185.0200042724609,178.05999755859375,178.05999755859375,2382100
2025-11-05,181.3999938964844,184.1300048828125,181.3500061035156,182.8600006103516,1809900
2025-11-06,180.7400054931641,182.55999755859372,179.7899932861328,181.5399932861328,1099500
2025-11-07,183.6000061035156,183.69000244140625,180.6999969482422,181.4499969482422,1040800
2025-11-10,182.94000244140625,184.82000732421875,182.3000030517578,184.3800048828125,1282300
2025-11-11,185.0,185.67999267578125,183.8600006103516,183.8600006103516,1251700
2025-11-12,183.80999755859372,185.3699951171875,183.7700042724609,184.33999633789065,1480000
2025-11-13,183.6100006103516,185.13999938964844,182.77999877929688,183.0,1467800
2025-11-14,182.72999572753903,184.07000732421875,181.47999572753903,183.8300018310547,792100
2025-11-17,180.9900054931641,183.6300048828125,179.86000061035156,183.6300048828125,1418200
2025-11-18,181.92999267578125,182.16000366210935,179.77999877929688,180.2700042724609,945400
2025-11-19,180.1300048828125,182.58999633789065,180.10000610351562,182.1199951171875,1132400
2025-11-20,180.07000732421875,184.1300048828125,179.9199981689453,182.6999969482422,1184700
2025-11-21,183.0800018310547,183.47000122070312,180.30999755859372,180.6999969482422,1331500
2025-11-24,182.66000366210935,183.4900054931641,181.4600067138672,183.0800018310547,1418900
2025-11-25,185.1300048828125,186.6999969482422,183.19000244140625,183.42999267578125,1368100
2025-11-26,185.55999755859375,186.91000366210938,184.5800018310547,184.5800018310547,1180100
